,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,tot_occurences,representation_occurences,representation_token_0,representation_token_1,representation_token_2,representation_token_3,representation_token_4,representation_token_5,representation_token_6,representation_token_7,representation_token_8,representation_token_9,representation_token_10,representation_token_11,representation_token_12,representation_token_13,representation_token_14,representation_token_15,representation_token_16,representation_token_17,representation_token_18,representation_token_19
direct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0035703659625111574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
bernois,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,133.0,0.03957155608449866,0.057692307692307696,0.05263157894736842,0.04878048780487805,0.045112781954887216,0.05,0.046052631578947366,0.04430379746835443,0.04242424242424243,0.03977272727272727,0.03783783783783784,0.035897435897435895,0.035897435897435895,0.035897435897435895,0.035897435897435895,0.03626943005181347,0.03664921465968586,0.03684210526315789,0.031914893617021274,0.03225806451612903,0.03278688524590164
première,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0035703659625111574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
droite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0032728354656352274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
dialecticien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0035703659625111574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
polémiques,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.005950609937518596,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
fait,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,25.0,0.007438262421898245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606061,0.011363636363636364,0.010810810810810811,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010362694300518135,0.010471204188481676,0.010526315789473684,0.010638297872340425,0.010752688172043012,0.01092896174863388
intégrante,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,0.005653079440642666,0.0,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
jurassien,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,204.0,0.06069622136268968,0.07692307692307693,0.07017543859649122,0.07317073170731707,0.06766917293233082,0.07142857142857142,0.06578947368421052,0.06329113924050633,0.06060606060606061,0.056818181818181816,0.05405405405405406,0.05641025641025641,0.05641025641025641,0.05641025641025641,0.05641025641025641,0.05699481865284974,0.05759162303664921,0.05789473684210526,0.05851063829787234,0.05913978494623656,0.060109289617486336
dirigeants,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.005950609937518596,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
sixième,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,0.008925914906277893,0.0,0.0,0.0,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.012121212121212121,0.011363636363636364,0.010810810810810811,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010362694300518135,0.010471204188481676,0.010526315789473684,0.010638297872340425,0.010752688172043012,0.01092896174863388
central,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,40.0,0.011901219875037191,0.019230769230769232,0.017543859649122806,0.016260162601626018,0.015037593984962405,0.014285714285714285,0.013157894736842105,0.012658227848101266,0.012121212121212121,0.011363636363636364,0.010810810810810811,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010362694300518135,0.010471204188481676,0.010526315789473684,0.010638297872340425,0.010752688172043012,0.01092896174863388
justifié,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,0.005653079440642666,0.0,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
ordinaire,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,60.0,0.017851829812555786,0.028846153846153848,0.02631578947368421,0.024390243902439025,0.022556390977443608,0.02142857142857143,0.019736842105263157,0.0189873417721519,0.01818181818181818,0.017045454545454544,0.016216216216216217,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015544041450777202,0.015706806282722512,0.015789473684210527,0.015957446808510637,0.016129032258064516,0.01639344262295082
capitalistes,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.005950609937518596,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
séparatistes,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.005355548943766736,0.0,0.0,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
gauche,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,40.0,0.011901219875037191,0.019230769230769232,0.017543859649122806,0.016260162601626018,0.015037593984962405,0.014285714285714285,0.013157894736842105,0.012658227848101266,0.012121212121212121,0.011363636363636364,0.010810810810810811,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010362694300518135,0.010471204188481676,0.010526315789473684,0.010638297872340425,0.010752688172043012,0.01092896174863388
distordu,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.005950609937518596,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
social,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0044629574531389465,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
trotskiste,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0047604879500148765,0.0,0.0,0.0,0.0,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
étendue,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,36.0,0.010711097887533471,0.009615384615384616,0.008771929824561403,0.016260162601626018,0.015037593984962405,0.014285714285714285,0.013157894736842105,0.012658227848101266,0.012121212121212121,0.011363636363636364,0.010810810810810811,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010362694300518135,0.010471204188481676,0.010526315789473684,0.010638297872340425,0.005376344086021506,0.00546448087431694
particulier,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,33.0,0.009818506396905683,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.013157894736842105,0.012658227848101266,0.012121212121212121,0.011363636363636364,0.010810810810810811,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010256410256410256,0.010362694300518135,0.010471204188481676,0.010526315789473684,0.010638297872340425,0.005376344086021506,0.00546448087431694
survivants,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,71.0,0.021124665278191016,0.028846153846153848,0.02631578947368421,0.024390243902439025,0.03007518796992481,0.02857142857142857,0.02631578947368421,0.02531645569620253,0.024242424242424242,0.022727272727272728,0.021621621621621623,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.015544041450777202,0.015706806282722512,0.015789473684210527,0.015957446808510637,0.016129032258064516,0.01639344262295082
sombres,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0044629574531389465,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
désagréable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0035703659625111574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
socialistes,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,77.0,0.022909848259446593,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.015037593984962405,0.014285714285714285,0.019736842105263157,0.02531645569620253,0.024242424242424242,0.022727272727272728,0.02702702702702703,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.025906735751295335,0.02617801047120419,0.02631578947368421,0.026595744680851064,0.026881720430107527,0.0273224043715847
parlementaire,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,0.005653079440642666,0.0,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
suisses,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.005950609937518596,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
cantonal,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,226.0,0.06724189229396013,0.10576923076923077,0.09649122807017543,0.08943089430894309,0.08270676691729323,0.07857142857142857,0.07236842105263158,0.06962025316455696,0.07272727272727272,0.06818181818181818,0.06486486486486487,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.06217616580310881,0.06282722513089005,0.05789473684210526,0.05319148936170213,0.053763440860215055,0.0546448087431694
libres,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0044629574531389465,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
étrangers,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,66.0,0.019637012793811366,0.009615384615384616,0.017543859649122806,0.024390243902439025,0.022556390977443608,0.02142857142857143,0.019736842105263157,0.0189873417721519,0.01818181818181818,0.017045454545454544,0.016216216216216217,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.02072538860103627,0.020942408376963352,0.021052631578947368,0.02127659574468085,0.021505376344086023,0.01639344262295082
chrétiens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.002975304968759298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
contraire,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.005355548943766736,0.0,0.0,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
américain,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0047604879500148765,0.0,0.0,0.0,0.0,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
batailleuse,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,0.005950609937518596,0.009615384615384616,0.008771929824561403,0.008130081300813009,0.007518796992481203,0.007142857142857143,0.006578947368421052,0.006329113924050633,0.006060606060606061,0.005681818181818182,0.005405405405405406,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0051813471502590676,0.005235602094240838,0.005263157894736842,0.005319148936170213,0.005376344086021506,0.00546448087431694
quotidien,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,52.0,0.015471585837548348,0.009615384615384616,0.017543859649122806,0.016260162601626018,0.015037593984962405,0.014285714285714285,0.013157894736842105,0.012658227848101266,0.01818181818181818,0.017045454545454544,0.016216216216216217,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015544041450777202,0.015706806282722512,0.015789473684210527,0.015957446808510637,0.016129032258064516,0.01639344262295082
progressiste,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,73.0,0.021719726271942873,0.028846153846153848,0.02631578947368421,0.024390243902439025,0.022556390977443608,0.02142857142857143,0.019736842105263157,0.0189873417721519,0.024242424242424242,0.022727272727272728,0.021621621621621623,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.020512820512820513,0.02072538860103627,0.020942408376963352,0.021052631578947368,0.02127659574468085,0.021505376344086023,0.02185792349726776
