,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,tot_occurences,representation_occurences,representation_token_0,representation_token_1,representation_token_2,representation_token_3,representation_token_4,representation_token_5,representation_token_6,representation_token_7,representation_token_8,representation_token_9,representation_token_10,representation_token_11,representation_token_12,representation_token_13,representation_token_14,representation_token_15,representation_token_16,representation_token_17,representation_token_18,representation_token_19
occupé,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,35.0,0.0009858877214726346,0.0009523809523809524,0.000877963125548727,0.0008084074373484236,0.000741839762611276,0.0006915629322268327,0.001288659793814433,0.0012055455093429777,0.001146131805157593,0.001081081081081081,0.0010198878123406426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.000966183574879227,0.0009675858732462506,0.0009699321047526673,0.0009770395701025891,0.0009876543209876543,0.0010209290454313426
modérés,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,183.0,0.005154784372271203,0.007619047619047619,0.007023705004389816,0.0064672594987873885,0.005934718100890208,0.006224066390041493,0.005798969072164949,0.0054249547920434,0.005157593123209169,0.004864864864864865,0.004589495155532891,0.004828585224529213,0.004828585224529213,0.004828585224529213,0.004828585224529213,0.004830917874396135,0.004837929366231253,0.004849660523763337,0.004396678065461651,0.0044444444444444444,0.004594180704441042
libérale,12.0,14.0,16.0,16.0,20.0,22.0,23.0,23.0,24.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,453.0,0.012760203937917242,0.011428571428571429,0.012291483757682178,0.012934518997574777,0.011869436201780416,0.013831258644536652,0.014175257731958763,0.013863773357444244,0.013180515759312322,0.012972972972972972,0.012748597654258032,0.012554321583775953,0.012554321583775953,0.012554321583775953,0.012554321583775953,0.012560386473429951,0.012578616352201259,0.012609117361784675,0.012701514411333659,0.012839506172839505,0.01225114854517611
tendu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0003380186473620461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
vigilants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0003098504267485423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
respective,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.00042252330920255766,0.0,0.0,0.0,0.0,0.0,0.0006443298969072165,0.0006027727546714888,0.0005730659025787965,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
conservateurs,23.0,27.0,27.0,29.0,31.0,32.0,34.0,34.0,36.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,36.0,688.0,0.019379735782090644,0.021904761904761906,0.02370500438981563,0.021827000808407437,0.021513353115727003,0.021438450899031812,0.020618556701030927,0.020494273658830622,0.019484240687679084,0.01945945945945946,0.018867924528301886,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.018357487922705314,0.018384131591678763,0.01842870999030068,0.018563751831949193,0.018765432098765432,0.018376722817764167
généreux,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,75.0,0.0021126165460127883,0.0019047619047619048,0.001755926251097454,0.002425222312045271,0.002967359050445104,0.0027662517289073307,0.002577319587628866,0.0024110910186859553,0.002292263610315186,0.002162162162162162,0.002039775624681285,0.001931434089811685,0.001931434089811685,0.001931434089811685,0.001931434089811685,0.001932367149758454,0.0019351717464925011,0.0019398642095053346,0.0019540791402051783,0.0019753086419753087,0.002041858090862685
tels,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,38.0,0.001070392383313146,0.0009523809523809524,0.000877963125548727,0.0016168148746968471,0.001483679525222552,0.0013831258644536654,0.001288659793814433,0.0012055455093429777,0.001146131805157593,0.001081081081081081,0.0010198878123406426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.0009657170449058426,0.000966183574879227,0.0009675858732462506,0.0009699321047526673,0.0009770395701025891,0.0009876543209876543,0.0010209290454313426
éclairée,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,0.0005070279710430693,0.0,0.0,0.0008084074373484236,0.000741839762611276,0.0006915629322268327,0.0006443298969072165,0.0006027727546714888,0.0005730659025787965,0.0005405405405405405,0.0005099439061703213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004828585224529213,0.0004830917874396135,0.0004837929366231253,0.00048496605237633366,0.0004885197850512946,0.0004938271604938272,0.0005104645227156713
