,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,tot_occurences,representation_occurences,representation_token_0,representation_token_1,representation_token_2,representation_token_3,representation_token_4,representation_token_5,representation_token_6,representation_token_7,representation_token_8,representation_token_9,representation_token_10,representation_token_11,representation_token_12,representation_token_13,representation_token_14,representation_token_15,representation_token_16,representation_token_17,representation_token_18,representation_token_19
bernoises,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,0.0006816013086745127,0.0,0.0,0.0,0.0,0.0,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
benoit,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0007270413959194801,0.0,0.0,0.0,0.0,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
conservateurs,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,87.0,0.003953287590312173,0.0043859649122807015,0.004054054054054054,0.0037974683544303796,0.0034802784222737818,0.004314994606256742,0.004077471967380225,0.003816793893129771,0.0036231884057971015,0.0034782608695652175,0.004149377593360996,0.003980891719745223,0.003980891719745223,0.003980891719745223,0.003980891719745223,0.00398406374501992,0.003987240829346092,0.003996802557953637,0.00400962309542903,0.004016064257028112,0.004032258064516129
clairs,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,32.0,0.0014540827918389603,0.0014619883040935672,0.0013513513513513514,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0017391304347826088,0.0016597510373443983,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015936254980079682,0.001594896331738437,0.0015987210231814548,0.0016038492381716118,0.001606425702811245,0.0016129032258064516
occidentale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0006361612214295452,0.0,0.0,0.0,0.0,0.0,0.0,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
tacite,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,28.0,0.0012723224428590903,0.0,0.0,0.0,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0009541984732824427,0.0009057971014492754,0.0008695652173913044,0.0016597510373443983,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015936254980079682,0.001594896331738437,0.0015987210231814548,0.0016038492381716118,0.001606425702811245,0.0016129032258064516
municipal,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,80.0,0.003635206979597401,0.0029239766081871343,0.002702702702702703,0.0037974683544303796,0.0034802784222737818,0.003236245954692557,0.0030581039755351682,0.0028625954198473282,0.002717391304347826,0.0034782608695652175,0.0033195020746887966,0.003980891719745223,0.003980891719745223,0.003980891719745223,0.003980891719745223,0.00398406374501992,0.003987240829346092,0.003996802557953637,0.00400962309542903,0.004016064257028112,0.004032258064516129
borné,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0004544008724496751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
extrémistes,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,34.0,0.0015449629663288954,0.0014619883040935672,0.0013513513513513514,0.0012658227848101266,0.001160092807424594,0.0010787486515641855,0.0010193679918450561,0.0019083969465648854,0.0018115942028985507,0.0017391304347826088,0.0016597510373443983,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015923566878980893,0.0015936254980079682,0.001594896331738437,0.0015987210231814548,0.0016038492381716118,0.001606425702811245,0.0016129032258064516
massifs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0005907211341845776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009057971014492754,0.0008695652173913044,0.0008298755186721991,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007961783439490446,0.0007968127490039841,0.0007974481658692185,0.0007993605115907274,0.0008019246190858059,0.0008032128514056225,0.0008064516129032258
